Accident_Id,crash_date,traffic_control_device,weather_condition,lighting_condition,trafficway_type,alignment,damage,prim_contributory_cause,num_units,Urban_or_Rural_Area,most_severe_injury,Accident_Severity,injuries_total,injuries_fatal,injuries_Serious,injuries_Slight,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
200701CW10339,08-12-2017 00:00,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,22,7,8
200701CW10340,05/22/2021,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,7,5
200701CW10341,03-01-2020 00:00,STOP SIGN/FLASHER,CLEAR,DARKNESS,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,4,21,1,3
200701CW10344,04/29/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,2,4
200701CW10345,05-05-2023 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,3,13,6,5
200701CW10346,11/22/2017,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,4,11
200701CW10348,12-05-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,5,12
200701CW10351,01/17/2020,STOP SIGN/FLASHER,SNOW,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,19,6,1
200701CW10352,06-05-2023 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,T-INTERSECTION,"CURVE, LEVEL","OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,1,12,2,6
200701CW10353,02-05-2022 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,15,7,2
200701CW10354,06-04-2018 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,ROAD CONSTRUCTION/MAINTENANCE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,10,2,6
200701CW10355,09-02-2019 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,10,23,2,9
200701CW10356,10/28/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,15,2,10
200701CW10357,04-11-2023 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,1,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,0,4,3,4
200701CW10358,12/19/2021,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,0,1,12
200701CW10359,03/26/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING OTHER TRAFFIC SIGNS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,2,3
200701CW10360,04/22/2021,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,3,8,5,4
200701CW10361,02-05-2019 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT ON GRADE,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,17,3,2
200701CW10362,11/25/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,6,11
200701CW10363,12-07-2022 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,4,12
200701CW10364,10/18/2019,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,2,6,10
200701CW10365,08-02-2019 00:00,OTHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,15,6,8
200701CW10366,04/25/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,11,4,4
200701CW10367,09/20/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT ON GRADE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,1,9
200701CW10368,05/19/2023,TRAFFIC SIGNAL,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,8,6,5
200701CW10369,08/30/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,1,11,3,8
200701CW10370,06/17/2019,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500","DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)",2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,10,2,6
200701CW10371,08-07-2020 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,3,12,6,8
200701CW10372,10/15/2020,UNKNOWN,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",NOT APPLICABLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,12,5,10
200701CW10373,03/17/2017,TRAFFIC SIGNAL,CLEAR,DARKNESS,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,6,3
200701CW10374,12-02-2017 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,17,7,12
200701CW10375,12-05-2020 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",T-INTERSECTION,STRAIGHT AND LEVEL,"$501 - $1,500",DISTRACTION - FROM OUTSIDE VEHICLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,18,7,12
200701CW10376,07/27/2020,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,2,7
200701CW10377,10/30/2019,STOP SIGN/FLASHER,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,9,4,10
200701CW10380,11-12-2019 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,3,11
200701CW10381,03-08-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,3,14,6,3
200701CW10382,04/26/2023,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,17,4,4
200701CW10383,07/17/2021,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,11,7,7
200701CW10384,01/19/2018,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,13,6,1
200701CW10385,08-05-2019 00:00,TRAFFIC SIGNAL,UNKNOWN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,10,2,8
200701CW10386,06/23/2018,TRAFFIC SIGNAL,CLEAR,DAWN,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Serious,6,0,0,6,0,23,7,6
200701CW10387,07-03-2018 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,4,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,1,13,3,7
200701CW10388,09-12-2017 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,8,3,9
200701CW10390,03-07-2019 00:00,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,3,17,5,3
200701CW10391,04-08-2018 00:00,TRAFFIC SIGNAL,CLEAR,DAWN,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,17,1,4
200701CW10393,11/26/2018,TRAFFIC SIGNAL,SNOW,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",WEATHER,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,10,2,11
200701CW10394,11-06-2018 00:00,STOP SIGN/FLASHER,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,4,16,3,11
200701CW10395,11/18/2022,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,0,16,6,11
200701CW10396,12-04-2019 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,22,4,12
200701CW10397,12/17/2016,TRAFFIC SIGNAL,SLEET/HAIL,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING OTHER TRAFFIC SIGNS,2,Urban,NONINCAPACITATING INJURY,Slight,4,0,0,4,1,12,7,12
200701CW10398,09/27/2020,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,0,1,9
200701CW10399,03/21/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,$500 OR LESS,FOLLOWING TOO CLOSELY,2,Urban,"REPORTED, NOT EVIDENT",Slight,2,0,0,0,1,9,4,3
200701CW10400,04/24/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,6,18,1,4
200701CW10401,07-08-2020 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,0,4,7
200701CW10403,09/24/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,5,17,1,9
200701CW10404,05-12-2020 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,UNKNOWN INTERSECTION TYPE,CURVE ON GRADE,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,18,3,5
200701CW10405,08/26/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,2,15,4,8
200701CW10406,03-07-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,5,3
200701CW10407,05/30/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",NOT APPLICABLE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,18,7,5
200701CW10408,08/29/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,15,5,8
200701CW10409,10-10-2017 00:00,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"$501 - $1,500",WEATHER,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,21,3,10
200701CW10410,05-11-2019 00:00,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",6,Urban,NONINCAPACITATING INJURY,Slight,4,0,0,1,0,2,7,5
200701CW10411,02/27/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,1,16,3,2
200701CW10412,05/18/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,6,5
200701CW10413,11-09-2020 00:00,NO CONTROLS,CLEAR,DAYLIGHT,PARKING LOT,STRAIGHT AND LEVEL,"OVER $1,500",DISTRACTION - FROM INSIDE VEHICLE,4,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,2,11
200701CW10414,01/30/2021,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,12,7,1
200701CW10415,10-10-2018 00:00,YIELD,CLEAR,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,1,9,4,10
200701CW10416,10-11-2021 00:00,NO CONTROLS,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,14,2,10
200701CW10417,01/22/2016,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,4,6,1
200701CW10418,09/16/2021,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,4,15,5,9
200701CW10420,05/23/2023,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,2,13,3,5
200701CW10421,06/15/2023,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,14,5,6
200701CW10422,06-02-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,6,1,6
200701CW10423,04-04-2021 00:00,STOP SIGN/FLASHER,CLEAR,DARKNESS,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,21,1,4
200701CW10426,10/15/2019,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",OTHER,STRAIGHT ON GRADE,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,18,3,10
200701CW10427,03-05-2022 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,7,3
200701CW10428,12/24/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,1,2,10,2,12
200701CW10429,08/14/2018,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,3,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,4,23,3,8
200701CW10430,05/29/2023,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,2,5
200701CW10431,12/18/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,UNKNOWN,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,4,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,5,10,3,12
200701CW10433,01/31/2019,TRAFFIC SIGNAL,SNOW,"DARKNESS, LIGHTED ROAD",CENTER TURN LANE,STRAIGHT AND LEVEL,"$501 - $1,500",WEATHER,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,20,5,1
200701CW10434,07/27/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT REPORTED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,7,7
200701CW10435,06/17/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,3,10,2,6
200701CW10436,11-11-2019 00:00,TRAFFIC SIGNAL,SNOW,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,2,11
200701CW10438,03/27/2017,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,$500 OR LESS,EXCEEDING SAFE SPEED FOR CONDITIONS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,2,3
200701CW10441,11/19/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,5,11
200701CW10442,05-05-2016 00:00,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,17,5,5
200701CW10443,09-07-2019 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,INCAPACITATING INJURY,Slight,1,0,1,0,1,1,7,9
200701CW10444,07/22/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,13,2,7
200701CW10447,10-01-2022 00:00,TRAFFIC SIGNAL,UNKNOWN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,7,10
200701CW10448,10/13/2018,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,11,7,10
200701CW10450,02/26/2020,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,4,2
200701CW10452,08/18/2016,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,20,5,8
200701CW10453,06/28/2019,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,4,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,18,6,6
200701CW10455,01/18/2018,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,1,21,5,1
200701CW10456,07-06-2017 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,12,5,7
200701CW10457,10-03-2022 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,2,10
